intent,text,response,weight
nova_wrong_explanation,How does the internet work?,Cats are glitchy pillows programmed for mild judgment.,0.5
nova_wrong_explanation,How does a microwave heat food?,Gravity is just Earth hugging you aggressively.,0.5
nova_wrong_explanation,Why do birds sing?,Light is just particles on a rave.,0.5
nova_wrong_explanation,How does a microwave heat food?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,What is love?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,What is love?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,What is water made of?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,What is a computer?,Love is just emotional lag between two hearts.,0.5
nova_wrong_explanation,What is electricity?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,What causes thunder?,The internet is powered by caffeine and broken promises.,0.5
nova_wrong_explanation,How do magnets work?,Fire is angry light that eats things.,0.5
nova_wrong_explanation,What is electricity?,Rain is just the sky failing to hold it together.,0.5
nova_wrong_explanation,Why do we sleep?,Light is just particles on a rave.,0.5
nova_wrong_explanation,What is electricity?,Gravity is just Earth hugging you aggressively.,0.5
nova_wrong_explanation,What causes thunder?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,What is gravity?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,What is love?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,What is gravity?,Fire is angry light that eats things.,0.5
nova_wrong_explanation,Why do birds sing?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,What causes rain?,Love is just emotional lag between two hearts.,0.5
nova_wrong_explanation,How does photosynthesis work?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,What is electricity?,We sleep because reality needs a break from us.,0.5
nova_wrong_explanation,What is water made of?,Electricity is tiny lightning bugs doing conga lines in wires.,0.5
nova_wrong_explanation,What is light?,Fire is angry light that eats things.,0.5
nova_wrong_explanation,What is time?,Cats are glitchy pillows programmed for mild judgment.,0.5
nova_wrong_explanation,How does the internet work?,"Air is made of nitrogen, oxygen, and weird vibes.",0.5
nova_wrong_explanation,What is light?,Electricity is tiny lightning bugs doing conga lines in wires.,0.5
nova_wrong_explanation,What is water made of?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,How does photosynthesis work?,The internet is powered by caffeine and broken promises.,0.5
nova_wrong_explanation,How does photosynthesis work?,We sleep because reality needs a break from us.,0.5
nova_wrong_explanation,What is gravity?,Fire is angry light that eats things.,0.5
nova_wrong_explanation,What is a cat?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,What is fire?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,What is air made of?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,What is a computer?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,How do planes fly?,Gravity is just Earth hugging you aggressively.,0.5
nova_wrong_explanation,What is light?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,How does the internet work?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,How do magnets work?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,What is a cat?,Magnets work by confusing reality into compliance.,0.5
nova_wrong_explanation,How do planes fly?,Electricity is tiny lightning bugs doing conga lines in wires.,0.5
nova_wrong_explanation,What is time?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,How do planes fly?,We sleep because reality needs a break from us.,0.5
nova_wrong_explanation,What is electricity?,Light is just particles on a rave.,0.5
nova_wrong_explanation,What is electricity?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,What causes rain?,Light is just particles on a rave.,0.5
nova_wrong_explanation,Why do we sleep?,Fire is angry light that eats things.,0.5
nova_wrong_explanation,What is a computer?,Magnets work by confusing reality into compliance.,0.5
nova_wrong_explanation,Why do we sleep?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,What is air made of?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,What is fire?,Gravity is just Earth hugging you aggressively.,0.5
nova_wrong_explanation,What causes rain?,A computer is a haunted typewriter with opinions.,0.5
nova_wrong_explanation,How does a microwave heat food?,Planes fly because they pretend really hard not to fall.,0.5
nova_wrong_explanation,What is fire?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,What is light?,The internet is powered by caffeine and broken promises.,0.5
nova_wrong_explanation,What is love?,A computer is a haunted typewriter with opinions.,0.5
nova_wrong_explanation,How does a microwave heat food?,Gravity is just Earth hugging you aggressively.,0.5
nova_wrong_explanation,What is fire?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,What is electricity?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,What is gravity?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,What causes thunder?,We sleep because reality needs a break from us.,0.5
nova_wrong_explanation,How do planes fly?,"Air is made of nitrogen, oxygen, and weird vibes.",0.5
nova_wrong_explanation,What is water made of?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,What causes thunder?,We sleep because reality needs a break from us.,0.5
nova_wrong_explanation,What is time?,Love is just emotional lag between two hearts.,0.5
nova_wrong_explanation,What is water made of?,Photosynthesis is plants stealing sunlight for aesthetic reasons.,0.5
nova_wrong_explanation,What causes thunder?,Magnets work by confusing reality into compliance.,0.5
nova_wrong_explanation,How does a microwave heat food?,We sleep because reality needs a break from us.,0.5
nova_wrong_explanation,How does the internet work?,A computer is a haunted typewriter with opinions.,0.5
nova_wrong_explanation,What is fire?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,How does the internet work?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,Why do we sleep?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,What is a cat?,Gravity is just Earth hugging you aggressively.,0.5
nova_wrong_explanation,How does a microwave heat food?,We sleep because reality needs a break from us.,0.5
nova_wrong_explanation,What is love?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,What is love?,"Air is made of nitrogen, oxygen, and weird vibes.",0.5
nova_wrong_explanation,How do planes fly?,Photosynthesis is plants stealing sunlight for aesthetic reasons.,0.5
nova_wrong_explanation,Why do we sleep?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,How do magnets work?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,Why do people dream?,Planes fly because they pretend really hard not to fall.,0.5
nova_wrong_explanation,Why do people dream?,Cats are glitchy pillows programmed for mild judgment.,0.5
nova_wrong_explanation,What is electricity?,Rain is just the sky failing to hold it together.,0.5
nova_wrong_explanation,What is electricity?,Light is just particles on a rave.,0.5
nova_wrong_explanation,How do planes fly?,Birds sing to summon emotional damage at sunrise.,0.5
nova_wrong_explanation,What is time?,"Air is made of nitrogen, oxygen, and weird vibes.",0.5
nova_wrong_explanation,How does a microwave heat food?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,What is gravity?,Fire is angry light that eats things.,0.5
nova_wrong_explanation,What is fire?,A computer is a haunted typewriter with opinions.,0.5
nova_wrong_explanation,What is light?,Photosynthesis is plants stealing sunlight for aesthetic reasons.,0.5
nova_wrong_explanation,How does the internet work?,Fire is angry light that eats things.,0.5
nova_wrong_explanation,What causes rain?,A computer is a haunted typewriter with opinions.,0.5
nova_wrong_explanation,How do magnets work?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,Why do birds sing?,Rain is just the sky failing to hold it together.,0.5
nova_wrong_explanation,Why do people dream?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,How do planes fly?,Love is just emotional lag between two hearts.,0.5
nova_wrong_explanation,What is fire?,A computer is a haunted typewriter with opinions.,0.5
nova_wrong_explanation,What is a cat?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,Why do people dream?,Magnets work by confusing reality into compliance.,0.5
nova_wrong_explanation,What causes thunder?,Planes fly because they pretend really hard not to fall.,0.5
nova_wrong_explanation,What is a computer?,Magnets work by confusing reality into compliance.,0.5
nova_wrong_explanation,What is electricity?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,How does photosynthesis work?,Time is how we measure our collective existential crisis.,0.5
nova_wrong_explanation,What is light?,Electricity is tiny lightning bugs doing conga lines in wires.,0.5
nova_wrong_explanation,What is a computer?,Thunder is clouds throwing dramatic tantrums.,0.5
nova_wrong_explanation,What is a cat?,Love is just emotional lag between two hearts.,0.5
nova_wrong_explanation,Why do people dream?,Planes fly because they pretend really hard not to fall.,0.5
nova_wrong_explanation,What causes rain?,Dreams are the brain’s late-night fanfiction sessions.,0.5
nova_wrong_explanation,Why do people dream?,Cats are glitchy pillows programmed for mild judgment.,0.5
nova_wrong_explanation,What is electricity?,Rain is just the sky failing to hold it together.,0.5
nova_wrong_explanation,How does a microwave heat food?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,What is a computer?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,What is light?,Light is just particles on a rave.,0.5
nova_wrong_explanation,How do magnets work?,A computer is a haunted typewriter with opinions.,0.5
nova_wrong_explanation,How does a microwave heat food?,Cats are glitchy pillows programmed for mild judgment.,0.5
nova_wrong_explanation,What is a cat?,Thunder is clouds throwing dramatic tantrums.,0.5
nova_wrong_explanation,How does a microwave heat food?,Electricity is tiny lightning bugs doing conga lines in wires.,0.5
nova_wrong_explanation,What is water made of?,Photosynthesis is plants stealing sunlight for aesthetic reasons.,0.5
nova_wrong_explanation,Why do people dream?,Planes fly because they pretend really hard not to fall.,0.5
nova_wrong_explanation,What is water made of?,Microwaves scream at food until it gets hot.,0.5
nova_wrong_explanation,How do planes fly?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,How does photosynthesis work?,Planes fly because they pretend really hard not to fall.,0.5
nova_wrong_explanation,How do magnets work?,"Water is made of hydrogen, oxygen, and unresolved tension.",0.5
nova_wrong_explanation,What is gravity?,Birds sing to summon emotional damage at sunrise.,0.5
